tarihSaat,Latitude,Longitude,VehicleID,id,UserID
2018-10-04 05:06,59.3378136,18.102391,20,230,2
2018-10-04 05:07,59.3399748222185,18.0947543154087,20,231,2
2018-10-04 05:08,59.3417029,18.0879041,20,232,2
2018-10-04 05:10,59.3444461126008,18.0769337969089,20,233,2
2018-10-04 05:11,59.3455824,18.0722221,20,234,2
2018-10-04 05:12,59.3501653,18.0594508,20,235,2
2018-10-04 05:13,59.3516172,18.0560701,20,236,2
2018-10-04 05:14,59.3502591939565,18.0504526910007,20,237,2
2018-10-04 05:15,59.3532947142219,18.0395487628418,20,238,2
2018-10-04 05:16,59.3587830501411,18.0293849769432,20,239,2
2018-10-04 05:17,59.3688138929565,18.0205348404589,20,240,2
2018-10-04 05:18,59.3723473388036,18.0166176115757,20,241,2
2018-10-04 05:19,59.3751856370119,18.0125921859361,20,242,2
2018-10-04 05:20,59.3751233083561,18.013622105181,20,243,2
2018-10-04 05:21,59.3714537,18.0164163,20,244,2
2018-10-04 05:22,59.3655971,18.0212488,20,245,2
2018-10-04 05:23,59.3583872,18.0309779,20,246,2
2018-10-04 05:24,59.3521453,18.0402944,20,247,2
2018-10-04 05:25,59.3499348,18.0440494,20,248,2
2018-10-04 05:26,59.354217741088,18.038998945608,20,249,2
2018-10-04 05:27,59.3592694,18.0288108,20,250,2
2018-10-04 05:28,59.3640857,18.0185254,20,251,2
2018-10-04 05:29,59.3646835,18.0090969,20,252,2
2018-10-04 05:30,59.3618246,18.0003528,20,253,2
2018-10-04 05:32,59.360596,17.9932431,20,254,2
2018-10-04 05:33,59.3575807,17.9844711,20,255,2
2018-10-04 05:34,59.3564456526653,17.9752037107531,20,256,2
2018-10-04 05:35,59.3575455,17.9659095,20,257,2
2018-10-04 05:36,59.3587827,17.9638133,20,258,2
2018-10-04 05:37,59.360192,17.9623773,20,259,2
2018-10-04 05:38,59.3605314,17.9574449,20,260,2
2018-10-04 05:39,59.3611536872131,17.9462575549819,20,261,2
2018-10-04 05:40,59.3612499973258,17.9446887008098,20,262,2
2018-10-04 05:41,59.3719933,17.9406159,20,263,2
2018-10-04 05:42,59.3770677887057,17.9276886674098,20,264,2
2018-10-04 05:43,59.3855662637823,17.9387968952413,20,265,2
2018-10-04 05:44,59.3919791030023,17.9485027586257,20,266,2
2018-10-04 05:48,59.4224165388507,17.9249541834697,20,267,2
2018-10-04 05:49,59.4355084208311,17.9241777778181,20,268,2
2018-10-04 05:50,59.4512163948749,17.9186747085911,20,269,2
2018-10-04 05:51,59.4630486,17.9125039,20,270,2
2018-10-04 05:52,59.4799838573688,17.9199230694453,20,271,2
2018-10-04 07:32,59.6459227365533,17.9341388680692,20,272,2
2018-10-04 07:33,59.6459340082257,17.934191349581,20,273,2
2018-10-04 07:34,59.6459351171907,17.9341472022986,20,274,2
2018-10-04 07:35,59.6459287136761,17.9341513443757,20,275,2
2018-10-04 07:36,59.6459203278508,17.93417806615,20,276,2
2018-10-04 07:37,59.6458956327717,17.9341146015391,20,277,2
2018-10-04 08:10,59.6035134,17.898889,20,278,2
2018-10-04 08:11,59.5876227,17.8985618,20,279,2
2018-10-04 08:12,59.5710732,17.898152,20,280,2
2018-10-04 08:13,59.5534552,17.8998451,20,281,2
2018-10-04 08:14,59.5435085,17.903323,20,282,2
2018-10-04 08:15,59.5305637,17.9218378,20,283,2
2018-10-04 08:16,59.5133379,17.9238465,20,284,2
2018-10-04 08:17,59.4952723,17.922454,20,285,2
2018-10-04 08:18,59.4784681,17.9192806,20,286,2
2018-10-04 08:19,59.4608412,17.9109134,20,287,2
2018-10-04 08:20,59.4460334,17.9203413,20,288,2
2018-10-04 08:21,59.4301065237567,17.9204912444748,20,289,2
2018-10-04 08:22,59.4180517457463,17.9320297674564,20,290,2
2018-10-04 08:23,59.408557837823,17.9578011849102,20,291,2
2018-10-04 08:24,59.3984910969882,17.9782787484047,20,292,2
2018-10-04 08:25,59.3886478662344,17.9999499763504,20,293,2
2018-10-04 08:26,59.3765793463306,18.0147091280743,20,294,2
2018-10-04 08:27,59.3639125100134,18.0236796729415,20,295,2
2018-10-04 08:28,59.3559759454188,18.0336179978335,20,296,2
2018-10-04 08:29,59.3511826281791,18.0408225965007,20,297,2
2018-10-04 08:30,59.349656,18.034801,20,298,2
2018-10-04 08:31,59.3427616,18.0254376,20,299,2
2018-10-04 08:32,59.3368766,18.0356647,20,300,2
2018-10-04 08:33,59.3326538,18.0491023,20,301,2
2018-10-04 08:34,59.3318276,18.0494316,20,302,2
2018-10-04 08:35,59.3335344546204,18.0558400126195,20,303,2
2018-10-04 08:36,59.3318006155234,18.0579460333864,20,304,2
2018-10-04 08:37,59.3324972017074,18.0576720580173,20,305,2
2018-10-04 08:38,59.3340859719741,18.0576718347569,20,306,2
2018-10-04 08:39,59.334901747319,18.060910896342,20,307,2
2018-10-04 08:40,59.334901747319,18.060910896342,20,308,2
2018-10-04 08:41,59.334901747319,18.060910896342,20,309,2
2018-10-04 08:42,59.334901747319,18.060910896342,20,310,2
2018-10-04 08:43,59.3349497,18.0610988,20,311,2
2018-10-04 08:44,59.3348773552213,18.0612445560672,20,312,2
2018-10-04 08:45,59.3350687416111,18.0608975257578,20,313,2
2018-10-04 08:46,59.3349811939803,18.0608809349533,20,314,2
2018-10-04 08:47,59.3349027201553,18.0610541203328,20,315,2
2018-10-04 08:48,59.3349829751623,18.0610801872905,20,316,2
2018-10-04 08:50,59.3349496,18.061123,20,317,2
2018-10-04 08:51,59.3350752968505,18.0612031639371,20,318,2
2018-10-04 08:52,59.3350047948724,18.0612929564246,20,319,2
2018-10-04 08:53,59.3349439,18.0612775,20,320,2
2018-10-04 08:54,59.3351815421437,18.061309334231,20,321,2
2018-10-04 08:55,59.3352264584069,18.061335712666,20,322,2
2018-10-04 08:56,59.3344247441302,18.058779139561,20,323,2
2018-10-04 08:57,59.3333024307606,18.0571051612296,20,324,2
2018-10-04 08:58,59.3333024307606,18.0571051612296,20,325,2
2018-10-04 08:59,59.3333024307606,18.0571051612296,20,326,2
2018-10-04 09:14,59.3319925,18.0603884,20,327,2
2018-10-04 09:15,59.3327834571486,18.0620766389197,20,328,2
2018-10-04 09:16,59.3332045863981,18.063765270314,20,329,2
2018-10-04 09:17,59.3340073602438,18.0660216509096,20,330,2
2018-10-04 09:18,59.3341285478239,18.0660711864412,20,331,2
2018-10-04 09:19,59.3339911618249,18.0659645493764,20,332,2
2018-10-04 11:27,59.390041226083,17.7741546755958,20,333,2
2018-10-04 11:28,59.3900245554376,17.7740986318996,20,334,2
2018-10-04 11:29,59.3900231815261,17.774066902581,20,335,2
2018-10-04 11:30,59.3899974863345,17.7741197190152,20,336,2
2018-10-04 11:31,59.3899733550985,17.7739451823989,20,337,2
2018-10-04 11:49,59.3593352,17.8712365,20,338,2
2018-10-04 11:50,59.357209,17.8751004,20,339,2
2018-10-04 11:51,59.3514162,17.885318,20,340,2
2018-10-04 11:52,59.3462289,17.895517,20,341,2
2018-10-04 11:53,59.3425786,17.9066797,20,342,2
2018-10-04 11:54,59.3425293,17.9221155,20,343,2
2018-10-04 11:55,59.3408133,17.9335481,20,344,2
2018-10-04 11:56,59.339572,17.9401921,20,345,2
2018-10-04 11:57,59.3374022,17.9516659,20,346,2
2018-10-04 11:58,59.3350652,17.9650006,20,347,2
2018-10-04 11:59,59.3337804,17.9726016,20,348,2
2018-10-04 12:00,59.3330556,17.9830026,20,349,2
2018-10-04 12:01,59.3326552,18.0025231,20,350,2
2018-10-04 12:02,59.331486,18.0189176,20,351,2
2018-10-04 12:03,59.3296584,18.0250655,20,352,2
2018-10-04 12:04,59.3279946,18.0335401,20,353,2
2018-10-04 12:05,59.3267756,18.045365,20,354,2
2018-10-04 12:06,59.3269813,18.051277,20,355,2
2018-10-04 12:07,59.3281798,18.056532,20,356,2
2018-10-04 12:08,59.3283265,18.0610257,20,357,2
2018-10-04 12:09,59.3288750201766,18.0626533112269,20,358,2
2018-10-04 12:10,59.3287439803131,18.0619533976314,20,359,2
2018-10-04 12:11,59.3299780458322,18.0601555287515,20,360,2
2018-10-04 12:12,59.3332365546696,18.0568866976742,20,361,2
2018-10-04 12:13,59.3329256647881,18.0526500261838,20,362,2
2018-10-04 12:14,59.3330711989595,18.0439823690261,20,363,2
2018-10-04 12:15,59.3342811,18.0348057,20,364,2
2018-10-04 12:16,59.3349063,18.0299324,20,365,2
2018-10-04 12:17,59.3362207585178,18.0286467608388,20,366,2
2018-10-04 12:18,59.3367383494498,18.0258311991433,20,367,2
2018-10-04 12:19,59.3348492,18.0251203,20,368,2
2018-10-04 12:20,59.3351369,18.0213432,20,369,2
2018-10-04 12:21,59.3343614,18.0200967,20,370,2
2018-10-04 12:22,59.3342099,18.0205091,20,371,2
2018-10-04 12:26,59.3342172,18.0205232,20,372,2
2018-10-04 12:27,59.3342172,18.0205232,20,373,2
2018-10-04 12:28,59.3342172,18.0205232,20,374,2
2018-10-04 12:29,59.3349022,18.0204409,20,375,2
2018-10-04 12:30,59.3345052,18.0230541,20,376,2
2018-10-04 12:31,59.3343106,18.0250698,20,377,2
2018-10-04 12:32,59.336874718614,18.0247438872873,20,378,2
2018-10-04 12:33,59.3389720845144,18.0174893582293,20,379,2
2018-10-04 12:34,59.3372459240142,18.0127643940299,20,380,2
2018-10-04 12:35,59.3366391458622,18.0124542693353,20,381,2
2018-10-04 12:36,59.3357125325514,18.0137631596875,20,382,2
2018-10-04 12:37,59.3361208,18.0129618,20,383,2
2018-10-04 12:38,59.335041799073,18.0113045434099,20,384,2
2018-10-04 12:39,59.3285832323615,18.0086951342445,20,385,2
2018-10-04 12:40,59.32093599861,17.9965322825869,20,386,2
2018-10-04 12:41,59.3119048957681,18.0057062965404,20,387,2
2018-10-04 12:42,59.3037143684148,18.019406328189,20,388,2
2018-10-04 12:43,59.2980286763193,18.0068312653756,20,389,2
2018-10-04 12:49,59.284619,17.9221918,20,390,2
2018-10-04 12:50,59.2846742,17.9222338,20,391,2
2018-10-04 12:51,59.2846742,17.9222338,20,392,2
2018-10-04 12:52,59.2844447764929,17.9227586679578,20,393,2
2018-10-04 12:55,59.2881023,17.9416456,20,394,2
2018-10-04 12:56,59.2869153,17.9469504,20,395,2
2018-10-04 12:57,59.2890426,17.9660518,20,396,2
2018-10-04 12:58,59.2887721,17.9848063,20,397,2
2018-10-04 12:59,59.2947208,18.0021496,20,398,2
2018-10-04 13:00,59.2996513,18.0138782,20,399,2
2018-10-04 13:01,59.3077434,18.0220711,20,400,2
2018-10-04 13:02,59.3139004,18.0332946,20,401,2
2018-10-04 13:03,59.3147126,18.0345687,20,402,2
2018-10-04 13:04,59.3162251,18.0415998,20,403,2
2018-10-04 13:05,59.3173261882232,18.0499914558136,20,404,2
2018-10-04 13:06,59.317604207756,18.0519446752519,20,405,2
2018-10-04 13:07,59.3187178,18.0609607,20,406,2
2018-10-04 13:08,59.3193498,18.0683284,20,407,2
2018-10-04 13:09,59.3209846045729,18.071964645596,20,408,2
2018-10-04 13:10,59.3213853833316,18.072305391543,20,409,2
2018-10-04 13:11,59.3223831299205,18.0719751724857,20,410,2
2018-10-04 13:12,59.3237377414404,18.0678258810439,20,411,2
2018-10-04 13:13,59.3233253126564,18.0683227999817,20,412,2
2018-10-04 13:14,59.323135513327,18.0685168639801,20,413,2
2018-10-04 13:43,59.2261473672409,18.1333942906607,20,414,2
2018-10-04 13:44,59.2267503532079,18.1435607296919,20,415,2
2018-10-04 13:45,59.2294389894402,18.1495863447566,20,416,2
2018-10-04 13:46,59.2301477263066,18.1529999670477,20,417,2
2018-10-04 13:47,59.2293725654108,18.1493493437951,20,418,2
2018-10-04 13:48,59.22657146757,18.1409801495098,20,419,2
2018-10-04 13:49,59.2272556261786,18.1345544763719,20,420,2
2018-10-04 13:50,59.2274684454379,18.1341632830262,20,421,2
2018-10-04 14:05,59.3359850001234,18.0701566643893,20,422,2
2018-10-04 14:06,59.3348731260914,18.0736592983328,20,423,2
2018-10-04 14:07,59.3341288829323,18.0745826342064,20,424,2
2018-10-04 14:08,59.3336533080276,18.0751705331688,20,425,2
2018-10-04 14:09,59.3314214109953,18.081585072872,20,426,2
2018-10-05 05:12,59.4375588,18.0667177,20,427,2
2018-10-05 05:13,59.4375581,18.0667313,20,428,2
2018-10-05 05:15,59.437559,18.0667188,20,429,2
2018-10-05 05:16,59.4375594,18.0667167,20,430,2
2018-10-05 05:17,59.4323863,18.065363,20,431,2
2018-10-05 05:18,59.4323863,18.065363,20,432,2
2018-10-05 05:19,59.4375734,18.0670436,20,433,2
2018-10-05 05:20,59.4376770146147,18.0673054020101,20,434,2
2018-10-05 05:21,59.4382904320238,18.0635328706499,20,435,2
2018-10-05 05:22,59.4421534028212,18.0705096095765,20,436,2
2018-10-05 05:23,59.4457059778129,18.0784367791647,20,437,2
2018-10-05 05:24,59.4472501169193,18.0854901520927,20,438,2
2018-10-05 05:29,59.4480084,18.0871506,20,439,2
2018-10-05 05:30,59.4480085,18.0871504,20,440,2
2018-10-05 05:31,59.4480082,18.0871489,20,441,2
2018-10-05 05:32,59.4482606,18.0874658,20,442,2
2018-10-05 05:33,59.4481256,18.0874464,20,443,2
2018-10-05 05:34,59.448044,18.0875622,20,444,2
